zip code,population,Lat,Lon,latitude.y,longitude.y,city,state,county
76841,61,30.8975445,-100.1074788,30.931395,-99.827483,Fort Mc Kavett,TX,Menard
76842,191,30.9398195,-99.0798931,30.719628,-99.224184,Fredonia,TX,Mason
76844,3550,31.4324167,-98.5086811,31.447214,-98.458794,Goldthwaite,TX,Mills
76845,178,31.5380659,-99.4881846,31.528604,-99.546975,Gouldbusk,TX,Coleman
76848,78,30.8431216,-99.5700533,30.89918,-99.80024,Hext,TX,Menard
76849,3944,30.4721974,-99.8219452,30.49687,-99.776055,Junction,TX,Kimble
76852,212,31.3694005,-99.4469865,31.217152,-99.347156,Lohn,TX,Mcculloch
76853,1622,31.2572243,-98.3767417,31.218283,-98.394921,Lometa,TX,Lampasas
76854,401,30.6947918,-99.5813451,30.498845,-99.709428,London,TX,Kimble
76856,3582,30.6908899,-99.2762385,30.752875,-99.142096,Mason,TX,Mason
76857,1791,31.9312328,-98.9274039,31.951238,-98.927189,May,TX,Brown
76858,254,31.1769505,-99.6164125,31.217152,-99.347156,Melvin,TX,Mcculloch
76859,1982,30.8837069,-99.8549364,30.918307,-99.78049,Menard,TX,Menard
76861,1995,31.5920133,-100.1926158,31.680297,-100.147719,Miles,TX,Runnels
76862,198,31.411505,-99.6823229,31.535046,-99.710871,Millersview,TX,Concho
76864,890,31.5539752,-98.7311067,31.551904,-98.639178,Mullin,TX,Mills
76865,160,31.8585163,-100.1653377,31.869872,-100.163871,Norton,TX,Runnels
76866,623,31.460967,-99.9337662,31.462315,-100.014384,Paint Rock,TX,Concho
76869,125,30.9109629,-98.9940618,30.719628,-99.224184,Pontotoc,TX,Mason
76870,251,31.6273572,-98.5467174,31.477095,-98.630919,Priddy,TX,Mills
76871,784,31.2891229,-98.9954733,31.300297,-98.912791,Richland Springs,TX,San Saba
76872,717,31.3319189,-99.1659018,31.217152,-99.347156,Rochelle,TX,Mcculloch
76873,55,31.515316,-99.380601,31.745879,-99.458967,Rockwood,TX,Coleman
76874,68,30.4586699,-100.0691498,30.498845,-99.709428,Roosevelt,TX,Kimble
76875,668,31.6029307,-99.9995445,31.668401,-100.047062,Rowena,TX,Runnels
76877,4558,31.1570932,-98.7639907,31.212412,-98.723024,San Saba,TX,San Saba
76878,1685,31.6491377,-99.295378,31.737608,-99.326291,Santa Anna,TX,Coleman
76882,252,31.8169036,-99.702274,31.78326,-99.631855,Talpa,TX,Coleman
76884,172,31.7369022,-99.5677915,31.745879,-99.458967,Valera,TX,Coleman
76885,154,30.8589575,-98.8613135,30.70395,-98.657239,Valley Spring,TX,Llano
76887,126,31.0118967,-99.1594838,31.217152,-99.347156,Voca,TX,Mcculloch
76888,110,31.6098991,-99.6404903,31.745879,-99.458967,Voss,TX,Coleman
76890,940,31.6866772,-98.7762773,31.692764,-98.80701,Zephyr,TX,Brown
76901,27969,31.6108961,-100.5533113,31.44451,-100.533397,San Angelo,TX,Tom Green
76903,31905,31.4848193,-100.4378699,31.505333,-100.301959,San Angelo,TX,Tom Green
76904,32718,31.2783702,-100.4057946,31.342589,-100.443556,San Angelo,TX,Tom Green
76905,11335,31.5097202,-100.3220747,31.441909,-100.301587,San Angelo,TX,Tom Green
76908,1951,31.4320753,-100.4021688,31.39577,-100.68959,Goodfellow Afb,TX,Tom Green
76930,156,31.272551,-101.1727834,31.143346,-101.126017,Barnhart,TX,Irion
76932,3390,31.2687262,-101.5420784,31.417011,-101.5423,Big Lake,TX,Reagan
76933,1365,31.858897,-100.2842528,31.854544,-100.343161,Bronte,TX,Coke
76934,1296,31.6030629,-100.6689884,31.626621,-100.669391,Carlsbad,TX,Tom Green
76935,1606,31.0834423,-100.4236829,31.188841,-100.544674,Christoval,TX,Tom Green
76936,3377,30.8835388,-100.5954637,30.912773,-100.676722,Eldorado,TX,Schleicher
76937,37,31.3885463,-100.1514491,31.361745,-100.092229,Eola,TX,Concho
76939,51,31.2688428,-100.5635251,31.250101,-100.592015,Knickerbocker,TX,Tom Green
76940,176,31.4390351,-100.1429318,31.480347,-100.143724,Mereta,TX,Tom Green
76941,1348,31.2723816,-100.8894679,31.347682,-100.874701,Mertzon,TX,Irion
76943,3693,30.5375958,-101.2977863,30.798496,-101.498604,Ozona,TX,Crockett
76945,1665,31.8850491,-100.6105667,31.911149,-100.487299,Robert Lee,TX,Coke
76949,7,32.0411403,-100.6945795,31.889601,-100.530253,Silver,TX,Coke
76950,4180,30.441414,-100.5606199,30.579386,-100.671422,Sonora,TX,Sutton
76951,1143,31.8027482,-101.0556248,31.882997,-101.030277,Sterling City,TX,Sterling
76953,74,31.7237679,-100.331902,31.739714,-100.288365,Tennyson,TX,Coke
76955,133,31.2895227,-100.1526696,31.32795,-100.154738,Vancourt,TX,Tom Green
76957,59,31.3721485,-100.3051596,31.359844,-100.206705,Wall,TX,Tom Green
76958,310,31.5951056,-100.7993575,31.635184,-100.658982,Water Valley,TX,Tom Green
77002,16793,29.7568447,-95.3656519,29.807651,-95.391447,Houston,TX,Harris
77003,10508,29.7498076,-95.3459012,29.83399,-95.434241,Houston,TX,Harris
77004,32692,29.7248926,-95.3637516,29.83399,-95.434241,Houston,TX,Harris
77005,25528,29.7184351,-95.4235554,29.83399,-95.434241,Houston,TX,Harris
77006,19664,29.7409697,-95.3913017,29.83399,-95.434241,Houston,TX,Harris
77007,30853,29.7715454,-95.4110828,29.83399,-95.434241,Houston,TX,Harris
77008,30482,29.7982489,-95.4169332,29.83399,-95.434241,Houston,TX,Harris
77009,38094,29.7953437,-95.3675896,29.83399,-95.434241,Houston,TX,Harris
77010,366,29.7536238,-95.3598102,29.83399,-95.434241,Houston,TX,Harris
77011,19547,29.7435643,-95.3089096,29.83399,-95.434241,Houston,TX,Harris
77012,20719,29.7185253,-95.274137,29.711528,-95.251662,Houston,TX,Harris
77013,17602,29.7918079,-95.2289914,29.83399,-95.434241,Houston,TX,Harris
77014,28684,29.9812093,-95.4639708,29.83399,-95.434241,Houston,TX,Harris
77015,53621,29.7639304,-95.1731212,29.83399,-95.434241,Houston,TX,Harris
77016,26989,29.8625315,-95.2999798,29.83399,-95.434241,Houston,TX,Harris
77017,32561,29.6898242,-95.2523931,29.679879,-95.257113,Houston,TX,Harris
77018,25563,29.8264479,-95.4262673,29.83399,-95.434241,Houston,TX,Harris
77019,18944,29.7541497,-95.4094982,29.83399,-95.434241,Houston,TX,Harris
77020,25464,29.7731791,-95.3143273,29.83399,-95.434241,Houston,TX,Harris
77021,26042,29.6984302,-95.3568996,29.67843,-95.373966,Houston,TX,Harris
77022,29557,29.8315897,-95.3795535,29.83399,-95.434241,Houston,TX,Harris
77023,28998,29.721825,-95.3182748,29.83399,-95.434241,Houston,TX,Harris
77024,34775,29.7712246,-95.5117513,29.824899,-95.421967,Houston,TX,Harris
77025,26137,29.6857064,-95.4347635,29.83399,-95.434241,Houston,TX,Harris
77026,23940,29.8001873,-95.3288878,29.83399,-95.434241,Houston,TX,Harris
77027,14331,29.7400793,-95.4464094,29.688374,-95.303129,Houston,TX,Harris
77028,16808,29.825715,-95.2861489,29.83399,-95.434241,Houston,TX,Harris
77029,17814,29.7596653,-95.2562505,29.83399,-95.434241,Houston,TX,Harris
77030,10258,29.7067865,-95.4017476,29.83399,-95.434241,Houston,TX,Harris
77031,15762,29.652205,-95.5462295,29.83399,-95.434241,Houston,TX,Harris
77032,12757,29.9878053,-95.353412,29.83399,-95.434241,Houston,TX,Harris
77033,27965,29.66688,-95.3351331,29.66868,-95.337865,Houston,TX,Harris
77034,33678,29.6193647,-95.191192,29.61903,-95.197354,Houston,TX,Harris
77035,35896,29.6534183,-95.4752961,29.83399,-95.434241,Houston,TX,Harris
77036,71969,29.7018468,-95.5345372,29.83399,-95.434241,Houston,TX,Harris
77037,19819,29.8903602,-95.3925272,29.83399,-95.434241,Houston,TX,Harris
77038,26713,29.9185953,-95.4411938,29.83399,-95.434241,Houston,TX,Harris
77039,27562,29.9111705,-95.3411823,29.83399,-95.434241,Houston,TX,Harris
77040,45081,29.8745748,-95.527099,29.83399,-95.434241,Houston,TX,Harris
77041,37146,29.8585999,-95.5807684,29.83399,-95.434241,Houston,TX,Harris
77042,36385,29.7413251,-95.5602537,29.83399,-95.434241,Houston,TX,Harris
77043,23358,29.8126874,-95.5836335,29.83399,-95.434241,Houston,TX,Harris
77044,30949,29.9066186,-95.1805952,29.83399,-95.434241,Houston,TX,Harris
77045,31255,29.6357928,-95.4328893,29.642031,-95.403617,Houston,TX,Harris
77046,1196,29.7337772,-95.4333463,29.83399,-95.434241,Houston,TX,Harris
77047,21077,29.6106498,-95.3868633,29.614782,-95.387721,Houston,TX,Harris
77048,15294,29.6187139,-95.3242213,29.625781,-95.340665,Houston,TX,Harris
77049,28521,29.8329284,-95.1490398,29.83399,-95.434241,Houston,TX,Harris
77050,4611,29.9028869,-95.2692958,29.83399,-95.434241,Houston,TX,Harris
77051,15085,29.6561134,-95.3786961,29.65833,-95.381407,Houston,TX,Harris
77053,28954,29.5835424,-95.4606932,29.600732,-95.424818,Houston,TX,Harris
77054,22290,29.6802499,-95.4049131,29.67543,-95.391466,Houston,TX,Harris
77055,41989,29.7968706,-95.49165,29.83399,-95.434241,Houston,TX,Harris
77056,18673,29.748202,-95.4689478,29.698579,-95.207161,Houston,TX,Harris
77057,39208,29.7440813,-95.4879742,29.83399,-95.434241,Houston,TX,Harris
77058,16406,29.5615788,-95.0996259,29.571604,-95.099828,Houston,TX,Harris
77059,16949,29.6136024,-95.1193698,29.576505,-95.120937,Houston,TX,Harris
77060,40830,29.9346945,-95.3948721,29.83399,-95.434241,Houston,TX,Harris
77061,24457,29.6470119,-95.2766302,29.65688,-95.28316,Houston,TX,Harris
77062,25152,29.5735518,-95.1306127,29.571478,-95.131719,Houston,TX,Harris
77063,34299,29.7362953,-95.5232917,29.83399,-95.434241,Houston,TX,Harris
77064,45847,29.918045,-95.5356847,29.83399,-95.434241,Houston,TX,Harris
77065,35326,29.9265556,-95.6032417,29.83399,-95.434241,Houston,TX,Harris
77066,31366,29.9572335,-95.5032578,29.83399,-95.434241,Houston,TX,Harris
77067,30559,29.9526294,-95.4466086,29.83399,-95.434241,Houston,TX,Harris
77068,10064,30.0070628,-95.4883618,29.83399,-95.434241,Houston,TX,Harris
77069,16541,29.988446,-95.5312014,29.781938,-95.335551,Houston,TX,Harris
77070,46017,29.9796701,-95.5728351,29.83399,-95.434241,Houston,TX,Harris
77071,25671,29.6523931,-95.5211832,29.83399,-95.434241,Houston,TX,Harris
77072,56526,29.6996876,-95.5848173,29.83399,-95.434241,Houston,TX,Harris
77073,34790,29.9992963,-95.4002071,29.83399,-95.434241,Houston,TX,Harris
77074,37267,29.6879469,-95.5157251,29.83399,-95.434241,Houston,TX,Harris
77075,37388,29.62042,-95.2689392,29.623734,-95.262863,Houston,TX,Harris
77076,33803,29.8600206,-95.3821837,29.83399,-95.434241,Houston,TX,Harris
77077,52151,29.7502334,-95.6153844,29.83399,-95.434241,Houston,TX,Harris
77078,14777,29.8523786,-95.2540763,29.83399,-95.434241,Houston,TX,Harris
77079,31280,29.7760925,-95.6030365,29.83399,-95.434241,Houston,TX,Harris
77080,45275,29.815893,-95.5229635,29.83399,-95.434241,Houston,TX,Harris
77081,47860,29.712099,-95.4809349,29.68193,-95.306914,Houston,TX,Harris
77082,49900,29.7244903,-95.6400024,29.83399,-95.434241,Houston,TX,Harris
77083,70837,29.6944721,-95.6496274,29.83399,-95.434241,Houston,TX,Harris
77084,95137,29.8274859,-95.6599197,29.83399,-95.434241,Houston,TX,Harris
77085,16074,29.6207355,-95.4861501,29.83399,-95.434241,Houston,TX,Harris
77086,28009,29.9176947,-95.4899931,29.83399,-95.434241,Houston,TX,Harris
77087,36399,29.6856209,-95.3041595,29.676829,-95.297913,Houston,TX,Harris
77088,49660,29.8814866,-95.4526195,29.83399,-95.434241,Houston,TX,Harris
77089,48685,29.5869587,-95.2256006,29.58949,-95.235712,Houston,TX,Harris
77090,32930,30.0082401,-95.438996,29.83399,-95.434241,Houston,TX,Harris
77091,23472,29.8530673,-95.435966,29.83399,-95.434241,Houston,TX,Harris
77092,33745,29.8300241,-95.4744085,29.83399,-95.434241,Houston,TX,Harris
77093,46929,29.8634001,-95.3414093,29.83399,-95.434241,Houston,TX,Harris
77094,8498,29.7692846,-95.6812923,29.83399,-95.434241,Houston,TX,Harris
77095,66502,29.9092154,-95.6512339,29.83399,-95.434241,Houston,TX,Harris
77096,32628,29.6753391,-95.479372,29.83399,-95.434241,Houston,TX,Harris
77098,13076,29.7348128,-95.4160984,29.83399,-95.434241,Houston,TX,Harris
77099,47091,29.6708695,-95.5859899,29.83399,-95.434241,Houston,TX,Harris
77201,0,29.7660032,-95.3643644,29.83399,-95.434241,Houston,TX,Harris
77301,30769,30.307375,-95.4385475,30.310041,-95.51232,Conroe,TX,Montgomery
77302,18118,30.2218532,-95.3388114,30.223802,-95.357716,Conroe,TX,Montgomery
77303,16710,30.377954,-95.3771404,30.334581,-95.480387,Conroe,TX,Montgomery
77304,21314,30.3245458,-95.5050075,30.276638,-95.444823,Conroe,TX,Montgomery
77306,11931,30.2858401,-95.3123974,30.227669,-95.285136,Conroe,TX,Montgomery
77316,16036,30.306163,-95.6863903,30.358652,-95.685746,Montgomery,TX,Montgomery
77318,14281,30.4388065,-95.533229,30.43794,-95.490719,Willis,TX,Montgomery
77320,33678,30.804668,-95.5508722,30.846986,-95.597029,Huntsville,TX,Walker
77326,69,30.5048822,-94.8170178,30.520924,-94.822101,Ace,TX,Polk
77327,20160,30.3175691,-94.9176692,30.343114,-94.978471,Cleveland,TX,Liberty
77328,13993,30.392374,-95.1911808,30.188885,-94.804065,Cleveland,TX,Liberty
77331,6824,30.6294529,-95.1588781,30.588554,-95.111278,Coldspring,TX,San Jacinto
77334,141,30.7818352,-95.3734418,30.77197,-95.383817,Dodge,TX,Walker
77335,2350,30.5743293,-94.9111738,30.594279,-94.904791,Goodrich,TX,Polk
77336,12471,30.0631681,-95.0988584,29.83399,-95.434241,Huffman,TX,Harris
77338,33971,30.017301,-95.2862173,29.83399,-95.434241,Humble,TX,Harris
77339,37512,30.0467773,-95.2210224,29.83399,-95.434241,Humble,TX,Harris
77340,29809,30.6402005,-95.5384317,30.644755,-95.579836,Huntsville,TX,Walker
77342,23,30.7403812,-95.5558323,30.78128,-95.59527,Huntsville,TX,Walker
77345,26122,30.0531052,-95.1579431,29.83399,-95.434241,Humble,TX,Harris
77346,53578,29.9944993,-95.1774987,29.83399,-95.434241,Humble,TX,Harris
77350,66,30.824427,-94.8334535,30.856814,-94.856052,Leggett,TX,Polk
77351,32517,30.7178156,-94.8172312,30.682947,-94.897605,Livingston,TX,Polk
77354,30215,30.2168582,-95.6472141,30.233328,-95.550188,Magnolia,TX,Montgomery
77355,24010,30.1562571,-95.74926,30.182467,-95.679174,Magnolia,TX,Montgomery
77356,24498,30.4656624,-95.7298882,30.354902,-95.49833,Montgomery,TX,Montgomery
77357,19987,30.1612191,-95.1897613,30.27931,-95.436337,New Caney,TX,Montgomery
77358,4993,30.5583214,-95.4362515,30.550542,-95.466582,New Waverly,TX,Walker
77359,721,30.751892,-95.3015905,30.674933,-95.290469,Oakhurst,TX,San Jacinto
77360,5280,30.846249,-95.117513,30.822525,-95.105581,Onalaska,TX,Polk
77362,4600,30.1605338,-95.6691542,30.179187,-95.692288,Pinehurst,TX,Montgomery
77363,3269,30.3163972,-95.8499896,30.288721,-95.856892,Plantersville,TX,Grimes
77364,2223,30.7675866,-95.2186812,30.755812,-95.218676,Pointblank,TX,San Jacinto
77365,25769,30.1066847,-95.2971209,30.21308,-95.400036,Porter,TX,Montgomery
77367,143,30.8572159,-95.3979092,30.847563,-95.390439,Riverside,TX,Walker
77368,152,30.4438081,-94.8225798,30.188885,-94.804065,Romayor,TX,Liberty
77369,1018,30.4218148,-94.73533,30.188885,-94.804065,Rye,TX,Liberty
77371,7665,30.4835322,-94.9895616,30.632802,-95.085922,Shepherd,TX,San Jacinto
77372,12164,30.2380104,-95.1644596,30.255457,-95.183281,Splendora,TX,Montgomery
77373,54609,30.0621687,-95.3839657,29.83399,-95.434241,Spring,TX,Harris
77374,510,30.3960033,-94.6237497,30.312185,-94.401843,Thicket,TX,Hardin
77375,39351,30.0948858,-95.5858259,29.83399,-95.434241,Tomball,TX,Harris
77376,617,30.4437711,-94.6637688,30.426417,-94.652109,Votaw,TX,Hardin
77377,28708,30.061727,-95.6815038,29.83399,-95.434241,Tomball,TX,Harris
77378,14685,30.4713744,-95.3638723,30.444115,-95.450554,Willis,TX,Montgomery
77379,70544,30.0408756,-95.528919,29.83399,-95.434241,Spring,TX,Harris
77380,23136,30.1369719,-95.4683604,30.144112,-95.470336,Spring,TX,Montgomery
77381,34961,30.1782483,-95.5009601,30.171573,-95.498497,Spring,TX,Montgomery
77382,35369,30.1949849,-95.5482114,29.83399,-95.434241,Spring,TX,Montgomery
77384,11857,30.2338446,-95.4956815,30.225997,-95.499935,Conroe,TX,Montgomery
77385,19534,30.1881943,-95.4162912,30.191153,-95.419023,Conroe,TX,Montgomery
77386,36407,30.1003935,-95.3563771,30.124558,-95.401815,Spring,TX,Montgomery
77388,40384,30.0593073,-95.4706887,29.83399,-95.434241,Spring,TX,Harris
77389,21255,30.123428,-95.5170643,29.83399,-95.434241,Spring,TX,Harris
77396,43317,29.9441663,-95.2586892,29.83399,-95.434241,Humble,TX,Harris
77401,17491,29.704019,-95.4609047,29.83399,-95.434241,Bellaire,TX,Harris
77406,33682,29.6460903,-95.794526,29.50401,-95.919107,Richmond,TX,Fort Bend
77407,28595,29.6700035,-95.7080888,NA,NA,NA,NA,NA
77412,106,29.5537617,-96.4121323,29.60466,-96.524899,Altair,TX,Colorado
77414,23047,28.9081845,-95.8681518,28.86362,-95.917347,Bay City,TX,Matagorda
77415,46,28.9330932,-95.734948,28.815437,-95.846061,Cedar Lane,TX,Matagorda
77417,2457,29.4644058,-95.9662339,29.482797,-95.974399,Beasley,TX,Fort Bend
77418,9585,29.9871165,-96.2529415,29.864772,-96.321766,Bellville,TX,Austin
77419,1512,28.849303,-96.2548142,28.754719,-95.945896,Blessing,TX,Matagorda
77420,2205,29.2589853,-95.930309,29.240304,-95.954627,Boling,TX,Wharton
77422,13933,28.9605716,-95.5582767,28.995948,-95.520413,Brazoria,TX,Brazoria
77423,9483,29.8484628,-95.9771016,29.85915,-95.98022,Brookshire,TX,Waller
77426,2100,30.1222995,-96.2584417,30.156759,-96.278602,Chappell Hill,TX,Washington
77428,61,28.623423,-96.1899245,28.754719,-95.945896,Collegeport,TX,Matagorda
77429,72264,29.9977747,-95.6694439,29.83399,-95.434241,Cypress,TX,Harris
77430,2283,29.2598778,-95.6676621,29.235317,-95.677475,Damon,TX,Brazoria
77432,173,29.0674171,-96.1885692,29.298532,-96.241147,Danevang,TX,Wharton
77433,50539,29.9343298,-95.7476301,29.83399,-95.434241,Cypress,TX,Harris
77434,4816,29.5279548,-96.3051847,29.590148,-96.35207,Eagle Lake,TX,Colorado
77435,4539,29.5155929,-96.1204093,29.484089,-96.093732,East Bernard,TX,Wharton
77436,73,29.418712,-96.2340194,29.375762,-96.227967,Egypt,TX,Wharton
77437,17054,29.2123285,-96.280585,29.322527,-96.234361,El Campo,TX,Wharton
77440,37,28.8946468,-96.1477678,28.754719,-95.945896,Elmaton,TX,Matagorda
77441,4809,29.6704345,-95.9222386,29.688985,-95.935279,Fulshear,TX,Fort Bend
77442,1137,29.4222813,-96.5062362,29.447899,-96.397296,Garwood,TX,Colorado
77443,84,29.3490956,-96.1918211,29.335331,-96.175363,Glen Flora,TX,Wharton
77444,784,29.2863771,-95.7778115,29.349957,-95.77215,Guy,TX,Fort Bend
77445,11977,30.0999308,-96.0655537,30.02851,-96.02782,Hempstead,TX,Waller
77446,5217,30.0868338,-95.9904929,30.082135,-96.013596,Prairie View,TX,Waller
77447,11872,30.0476188,-95.8337327,29.83399,-95.434241,Hockley,TX,Harris
77448,341,29.4164474,-96.0854178,29.413676,-96.092868,Hungerford,TX,Wharton
77449,94382,29.8375615,-95.7337562,29.83399,-95.434241,Katy,TX,Harris
77450,71889,29.7456808,-95.7421433,29.83399,-95.434241,Katy,TX,Harris
77451,77,29.4349773,-96.004602,29.466642,-95.994475,Kendleton,TX,Fort Bend
77453,301,29.2137659,-95.9999228,29.170387,-96.014159,Lane City,TX,Wharton
77454,217,29.5222178,-96.2186945,29.298532,-96.241147,Lissie,TX,Wharton
77455,2045,29.1326105,-96.4265917,29.113458,-96.408664,Louise,TX,Wharton
77456,1303,29.0400184,-96.0608091,28.962723,-96.068212,Markham,TX,Matagorda
77457,651,28.7311595,-95.8818675,28.649645,-95.962269,Matagorda,TX,Matagorda
77458,468,28.9512175,-96.2370957,28.941283,-96.217884,Midfield,TX,Matagorda
77459,56274,29.5290615,-95.5305967,29.323965,-95.649939,Missouri City,TX,Fort Bend
77460,73,29.397447,-96.384508,29.60466,-96.524899,Nada,TX,Colorado
77461,10679,29.3825834,-95.8070106,29.423517,-95.771651,Needville,TX,Fort Bend
77464,221,29.5924267,-95.9552775,29.503446,-95.904066,Orchard,TX,Fort Bend
77465,7161,28.7634609,-96.2304003,28.934196,-96.075063,Palacios,TX,Matagorda
77466,690,29.792687,-96.0122154,29.817257,-96.007261,Pattison,TX,Waller
77467,57,29.2011731,-96.1015391,29.298532,-96.241147,Pierce,TX,Wharton
77468,131,29.132669,-95.9410901,28.949429,-96.052347,Pledger,TX,Matagorda
77469,35321,29.4826778,-95.6801859,29.555831,-95.788479,Richmond,TX,Fort Bend
77470,338,29.5371572,-96.5462078,29.60466,-96.524899,Rock Island,TX,Colorado
77471,35241,29.5484043,-95.8617065,29.555889,-95.858475,Rosenberg,TX,Fort Bend
77473,97,29.7951475,-96.1077135,29.792014,-96.097261,San Felipe,TX,Austin
77474,12782,29.7801092,-96.1811584,29.845826,-96.317806,Sealy,TX,Austin
77475,773,29.4886244,-96.6524673,29.60466,-96.524899,Sheridan,TX,Colorado
77476,313,29.6876059,-95.9522598,29.667486,-95.965953,Simonton,TX,Fort Bend
77477,35897,29.6243098,-95.5679684,29.450518,-95.996865,Stafford,TX,Fort Bend
77478,24739,29.620312,-95.6056934,29.525461,-95.756462,Sugar Land,TX,Fort Bend
77479,74514,29.5669964,-95.636016,29.552921,-95.666778,Sugar Land,TX,Fort Bend
77480,8097,29.0863188,-95.766667,29.100012,-95.744623,Sweeny,TX,Brazoria
77481,35,29.4734181,-95.5581476,29.489921,-95.594174,Thompsons,TX,Fort Bend
77482,2307,29.0924219,-95.9035528,29.015988,-95.890495,Van Vleck,TX,Matagorda
77483,311,28.7884786,-95.8392503,28.754719,-95.945896,Wadsworth,TX,Matagorda
77484,11068,30.0795935,-95.9322639,30.087937,-95.948512,Waller,TX,Waller
77485,4054,29.6327343,-96.055105,29.789915,-96.279263,Wallis,TX,Austin
77486,6851,29.1556162,-95.6834694,29.122892,-95.684009,West Columbia,TX,Brazoria
77488,14148,29.3072153,-96.0912906,29.323344,-96.091123,Wharton,TX,Wharton
77489,35554,29.6004342,-95.5155494,29.525461,-95.756462,Missouri City,TX,Fort Bend
77493,23104,29.8532149,-95.8314559,29.83399,-95.434241,Katy,TX,Harris
77494,61600,29.7406301,-95.8295708,29.83399,-95.434241,Katy,TX,Fort Bend
77498,49906,29.643586,-95.65327,NA,NA,NA,NA,NA
77502,37995,29.6795177,-95.1997826,29.678179,-95.202911,Pasadena,TX,Harris
77503,24251,29.703477,-95.1588945,29.65955,-95.169129,Pasadena,TX,Harris
77504,24529,29.6479156,-95.1897803,29.645312,-95.176291,Pasadena,TX,Harris
77505,23223,29.6456437,-95.140315,29.648731,-95.143911,Pasadena,TX,Harris
77506,35977,29.7139188,-95.1997019,29.714385,-95.200011,Pasadena,TX,Harris
77507,0,29.6245541,-95.0634883,29.622436,-95.054456,Pasadena,TX,Harris
77510,13731,29.3604257,-95.0874022,29.403211,-95.073408,Santa Fe,TX,Galveston
77511,46627,29.3808581,-95.2418569,29.337714,-95.406048,Alvin,TX,Brazoria
77514,4942,29.7002964,-94.6032256,29.662044,-94.592995,Anahuac,TX,Chambers
77515,30309,29.1749215,-95.4500877,29.154269,-95.406577,Angleton,TX,Brazoria
77517,5315,29.3644685,-95.1310779,29.406632,-95.084661,Santa Fe,TX,Galveston
77518,8673,29.5071617,-94.9872473,29.497095,-94.961157,Bacliff,TX,Galveston
77519,1191,30.2328937,-94.587172,30.220893,-94.60237,Batson,TX,Hardin
77520,36489,29.7332834,-94.9941228,29.83399,-95.434241,Baytown,TX,Harris
77521,49507,29.8024381,-94.9702251,29.83399,-95.434241,Baytown,TX,Harris
77523,17031,29.7895234,-94.8591253,NA,NA,NA,NA,NA
77530,31086,29.7859071,-95.1172066,29.83399,-95.434241,Channelview,TX,Harris
77531,15639,29.0468326,-95.392183,29.031236,-95.3908,Clute,TX,Brazoria
77532,26236,29.9328716,-95.0571875,29.83399,-95.434241,Crosby,TX,Harris
77533,1022,30.087167,-94.5995751,30.105083,-94.856128,Daisetta,TX,Liberty
77534,2863,29.2315284,-95.3143192,29.319781,-95.309176,Danbury,TX,Brazoria
77535,31295,30.0544362,-94.9219938,30.064742,-94.80927,Dayton,TX,Liberty
77536,30690,29.6984614,-95.1212681,29.687972,-95.116749,Deer Park,TX,Harris
77538,934,29.9839191,-94.5273636,29.990724,-94.723055,Devers,TX,Liberty
77539,38806,29.4567658,-95.0310513,29.458472,-95.034525,Dickinson,TX,Galveston
77541,17412,29.0212178,-95.2782506,29.161924,-95.342392,Freeport,TX,Brazoria
77545,19431,29.5373009,-95.4746146,29.525461,-95.756462,Fresno,TX,Fort Bend
77546,47636,29.5150735,-95.1921328,29.482185,-95.156545,Friendswood,TX,Galveston
77547,9735,29.7358759,-95.2381784,29.83399,-95.434241,Galena Park,TX,Harris
77550,23043,29.310535,-94.775768,29.323619,-94.913451,Galveston,TX,Galveston
77551,17753,29.2781876,-94.8332904,29.212008,-94.933849,Galveston,TX,Galveston
77554,8863,29.2531655,-94.924652,29.277856,-94.956217,Galveston,TX,Galveston
77560,1005,29.8685463,-94.6030205,29.693181,-94.685815,Hankamer,TX,Chambers
77561,53,30.1665063,-94.735446,30.150955,-94.733789,Hardin,TX,Liberty
77562,10459,29.8325394,-95.050891,29.83399,-95.434241,Highlands,TX,Harris
77563,9103,29.3035551,-95.0323272,29.344488,-94.990471,Hitchcock,TX,Galveston
77564,1988,30.1912698,-94.6709309,30.122197,-94.667832,Hull,TX,Liberty
77565,5790,29.5359348,-95.0263928,29.465064,-95.053246,Kemah,TX,Galveston
77566,28739,29.0504639,-95.4758429,29.09609,-95.425232,Lake Jackson,TX,Brazoria
77568,14308,29.3631617,-94.9801066,29.374626,-94.998361,La Marque,TX,Galveston
77571,35666,29.6884312,-95.0573377,29.688447,-95.051319,La Porte,TX,Harris
77573,71580,29.5037899,-95.0873067,29.496451,-95.052262,League City,TX,Galveston
77575,15949,30.0756582,-94.7334408,30.094593,-94.737806,Liberty,TX,Liberty
77577,1368,29.2845434,-95.2815104,29.266699,-95.288863,Liverpool,TX,Brazoria
77578,12672,29.4814606,-95.3614017,29.478468,-95.374419,Manvel,TX,Brazoria
77580,312,29.8716927,-94.8653242,29.856137,-94.842939,Mont Belvieu,TX,Chambers
77581,42383,29.5615544,-95.279739,29.328311,-95.316425,Pearland,TX,Brazoria
77583,28531,29.381402,-95.4699678,29.42501,-95.448799,Rosharon,TX,Brazoria
77584,70228,29.5453249,-95.3500684,29.54017,-95.33232,Pearland,TX,Brazoria
77585,1014,30.2952377,-94.5247532,30.309518,-94.477059,Saratoga,TX,Hardin
77586,20970,29.583816,-95.0361665,29.602041,-95.101012,Seabrook,TX,Harris
